,Error
3587,0.05067172024396335
3588,0.046462446977083315
3589,0.04007513527927415
3590,0.03235206644769169
3591,0.033283761485833584
3592,0.03679244757942917
3593,0.04553503075615269
3594,0.05370872901650102
3595,0.05858937776986312
3596,0.058808766042727306
3597,0.06076504343596001
3598,0.06985055570725938
3599,0.08172383225267096
3600,0.08979526134010465
3601,0.09199481643187972
3602,0.08466161201686069
3603,0.06948797475058949
3604,0.06557868629710024
3605,0.06362638015080425
3606,0.0632636443493002
3607,0.06622785145388918
3608,0.0697209203609189
3609,0.07270921009797163
3610,0.0723390813582668
3611,0.06448690864307913
3612,0.06302186822776931
3613,0.059988052912481105
3614,0.056622224004380294
3615,0.05295405468025435
3616,0.05285617012789949
3617,0.05264332152223539
3618,0.05831608772705983
3619,0.055786132337073406
3620,0.04382340585896349
3621,0.041381209906484466
3622,0.03826021513388971
3623,0.036993115054652574
3624,0.03526690495261411
3625,0.03374891877040721
3626,0.03271936413279191
3627,0.0339880616816203
3628,0.031108902050336607
3629,0.03097353872534249
3630,0.03079159971248129
3631,0.032656686601824664
3632,0.03319822845190269
3633,0.029964234746831873
3634,0.02854586429142871
3635,0.030392345879078672
3636,0.036708286742275185
3637,0.08221972010165494
3638,0.11996011310808484
3639,0.12350320562519337
3640,0.14264131622717077
3641,0.15161445084228375
3642,0.16495194998160898
3643,0.14483628847335825
3644,0.12218843024332134
3645,0.1103291543268318
3646,0.08862877063655085
3647,0.06922211471293771
3648,0.0599557704666328
3649,0.04967100945483284
3650,0.04706424495162071
3651,0.046853887587131174
3652,0.05180633577633434
3653,0.05558593458932413
3654,0.0625122415090555
3655,0.06882017551911605
3656,0.06996536171930214
3657,0.06772520886957535
3658,0.07066212302057905
3659,0.07174661273750814
3660,0.07233224703012932
3661,0.07149108769772365
3662,0.07356378255804633
3663,0.07307321960202932
3664,0.0703652405117845
3665,0.07034691024755386
3666,0.07046216020966077
3667,0.06874730787349696
3668,0.06765630138876473
3669,0.06246516808178539
3670,0.054987751448203157
3671,0.048213938644040034
3672,0.04227193830274931
3673,0.03860427601662716
3674,0.044975914113483076
3675,0.040467498480186916
3676,0.0659455682860435
3677,0.06927292910490686
3678,0.07383069847180913
3679,0.08081907052676426
3680,0.11494133825882515
3681,0.13456047006391916
3682,0.11806345722752616
3683,0.10689953737894013
3684,0.13283874132265108
3685,0.10927893826292924
3686,0.13559239216526467
3687,0.17709693664796086
3688,0.23506792568074555
3689,0.2616670050088656
3690,0.2840170296288187
3691,0.2914944941605795
3692,0.26196272584681135
3693,0.21544995038191148
3694,0.15530303412098728
3695,0.13148236127179566
3696,0.1059220298373786
3697,0.08734449984401686
3698,0.0817391256510869
3699,0.07817768952455004
3700,0.079784281477881
3701,0.08975786361708168
3702,0.11885116917979621
3703,0.13819427929983563
3704,0.1401078326397686
3705,0.14967794501628007
3706,0.1599699599172177
3707,0.16708234460064134
3708,0.17498627868629282
3709,0.1783244079307125
3710,0.17299560694383156
3711,0.1683227214866857
3712,0.1644575497095585
3713,0.16066603619032171
3714,0.16269219623284467
3715,0.16131852165429356
3716,0.15864054672980016
3717,0.16216549636272973
3718,0.16413614554171124
3719,0.15712706462858173
3720,0.15001476886184348
3721,0.1339117850278834
3722,0.1069614340269687
3723,0.09729650085962017
3724,0.09609708096996591
3725,0.0887905141843301
3726,0.08376639631607508
3727,0.06975269595885254
3728,0.05849057971272253
3729,0.05240118135098134
3730,0.05568245822589161
3731,0.0923828087648036
3732,0.134747359952297
3733,0.17543672662879398
3734,0.1527251379706695
3735,0.08640277185013738
3736,0.051226049222738025
3737,0.05103110210831715
3738,0.06871277894464062
3739,0.0786892751634147
3740,0.08752632431621112
3741,0.09125927924451628
3742,0.07723462249372871
3743,0.052322806959679946
3744,0.048825013596551586
3745,0.07840376731400553
3746,0.11739023132639238
3747,0.11790966160617324
3748,0.08508886119317895
3749,0.07693667082132066
3750,0.0808644192104957
3751,0.08506717983803357
3752,0.09899192397767621
3753,0.12436720880738733
3754,0.11237071101293952
3755,0.09724783972147003
3756,0.07917540240905976
3757,0.06983549109608136
3758,0.06767954691591417
3759,0.0684380844268859
3760,0.06687854836025779
3761,0.080275722230864
3762,0.0857380274263193
3763,0.11018320803344027
3764,0.10264890244925075
3765,0.0682156593516742
3766,0.05792052898989716
3767,0.05543087264854458
3768,0.055814277702720225
3769,0.05273433682052944
3770,0.060221127271620115
3771,0.07121221231091732
3772,0.09709700884542824
3773,0.12218658926536678
3774,0.1384164906273099
3775,0.14137851001034107
3776,0.1349187491643852
3777,0.14330917354142858
3778,0.1467100372393349
3779,0.15152321733251772
3780,0.1476233699636755
3781,0.13811704610674994
3782,0.12127044453081534
3783,0.11827730180287024
3784,0.1073039175862945
3785,0.09290038430755841
3786,0.08419780305413149
3787,0.07911617705198595
3788,0.0774569659670443
3789,0.08660294521832364
3790,0.10142733744868891
3791,0.09147579744884964
3792,0.0913808954427943
3793,0.07089059852917647
3794,0.06246832247812469
3795,0.05185985948800411
3796,0.04753401361806726
3797,0.04786937952287258
3798,0.048165261961977096
3799,0.0400175312851334
3800,0.0494397550870322
3801,0.07005139723542465
3802,0.07947280625542129
3803,0.06363405275726339
3804,0.06404084842521868
3805,0.06842372475124602
3806,0.06497037188642868
3807,0.051637384281542326
3808,0.04719897938318532
3809,0.04309406058593388
3810,0.04338737378739476
3811,0.04885661560102499
3812,0.05143318239657302
3813,0.05403367011761883
3814,0.06258250918230811
3815,0.06762379518662577
3816,0.04779975331110419
3817,0.049527162649673016
3818,0.04667703511426611
3819,0.04982532638388219
3820,0.05681789092823529
3821,0.06784461704536653
3822,0.06136713433138659
3823,0.06351199882053957
3824,0.05701801005700369
3825,0.04141310921014349
3826,0.04524114544309737
3827,0.050094394593190886
3828,0.04423460788524049
3829,0.04126616763116995
3830,0.040040872870542185
3831,0.03696461198890079
3832,0.03824592673935177
3833,0.03422401210952733
3834,0.030833082015685857
3835,0.038661697886144
3836,0.05065003161906187
3837,0.06556362939007244
3838,0.0706064933846898
3839,0.06913656292770455
3840,0.07349168950319414
3841,0.06810794110568649
3842,0.04405213094839473
3843,0.045511273389052115
3844,0.044567236120568024
3845,0.034999258614674046
3846,0.033396079397542314
3847,0.031339691229690485
3848,0.032447487778336816
3849,0.03407319707182916
3850,0.041707553328200635
3851,0.05532605504580441
3852,0.06640608625722706
3853,0.053032026369956096
3854,0.03739947442721297
3855,0.03898414176297136
3856,0.047453086003980245
3857,0.04274882515495082
3858,0.03706316194799644
3859,0.030944977897361274
3860,0.03426948829219493
3861,0.03835028899778153
3862,0.0435791901588033
3863,0.034347550300815384
3864,0.03219546156862882
3865,0.030954223492152443
3866,0.06781477162763462
3867,0.09627138644023274
3868,0.09049608764384519
3869,0.08364883885985175
3870,0.08221211278547899
3871,0.0647774822182504
3872,0.0914403164720013
3873,0.10238898058281137
3874,0.07877883556585959
3875,0.04885147792220924
3876,0.043892753045361756
3877,0.05283063672364872
3878,0.07238944182159711
3879,0.08727147664927688
3880,0.09531578399192593
3881,0.08501379813523813
3882,0.07296303976603437
3883,0.059053351468986
3884,0.05126813908577577
3885,0.061468417261638715
3886,0.05969092710529845
3887,0.05203734106039614
3888,0.05278558614039592
3889,0.0511812748580324
3890,0.05021475155546488
3891,0.050219734977443115
3892,0.04982516512985901
3893,0.051096150716810645
3894,0.054862917911634786
3895,0.047094502350832054
3896,0.04558484271030703
3897,0.04629675020500111
3898,0.046389371302351844
3899,0.04232971957822693
3900,0.038758624278557585
3901,0.03460620753756983
3902,0.03516855175520977
3903,0.08555454658398035
3904,0.20229040113793076
3905,0.3695315326959444
3906,0.48101245978116974
3907,0.4500303716811972
3908,0.3610466498276124
3909,0.2945830823740605
3910,0.2649911583046171
3911,0.30402533720067854
3912,0.28959613247460986
3913,0.2733472453036048
3914,0.28744388186375436
3915,0.25052381594210066
3916,0.2428357395282018
3917,0.22485694108746282
3918,0.2019307512425556
3919,0.18981311892425842
3920,0.1645899640659475
3921,0.1456849103408543
3922,0.13609400964671164
3923,0.13239685030649231
3924,0.12664116687730312
3925,0.13206297605213696
3926,0.14104625953708
3927,0.14744272307696119
3928,0.1465375045910203
3929,0.18848210602642265
3930,0.20743230457988313
3931,0.17076984754603117
3932,0.1361874021002753
3933,0.09461831698497465
3934,0.06408827926107873
3935,0.06910288437304966
3936,0.08039888929573792
3937,0.11300752868888533
3938,0.1332822304394162
3939,0.1422654048102548
3940,0.12921741001891343
3941,0.10423740186151574
3942,0.11734868935090918
3943,0.13369666471172945
3944,0.14112445560495876
3945,0.14169010353430764
3946,0.12435734810184464
3947,0.14487568294516256
3948,0.18584754118238866
3949,0.19997752884431808
3950,0.19845968282260587
3951,0.22130981342503783
3952,0.22899871288671156
3953,0.21550862924195693
3954,0.23043580169190464
3955,0.2399902716613277
3956,0.23120613278073113
3957,0.21526751739583325
3958,0.19711642263657994
3959,0.15992800845363953
3960,0.13520313598023737
3961,0.11394234400905555
3962,0.09573575284282611
3963,0.09048648524057465
3964,0.08728292669890908
3965,0.08227714347097465
3966,0.07429804293730267
3967,0.07218790297436926
3968,0.07371347616759326
3969,0.07404208854356424
3970,0.07218612113221642
3971,0.06599172528699644
3972,0.062068851802775535
3973,0.051277174991331706
3974,0.05720196784734826
3975,0.04353060607905843
3976,0.04673169674759751
3977,0.04152561497253167
3978,0.040580237880381
3979,0.046877951148482574
3980,0.0657294442204418
3981,0.07207797252225662
3982,0.1178377036474513
3983,0.13354121049595588
3984,0.11359138540440852
3985,0.06915156046501977
3986,0.06773683710450812
3987,0.10455337727906518
3988,0.1101714546546397
3989,0.09316126682802742
3990,0.0680221294670192
3991,0.05784364850891702
3992,0.05321857576605194
3993,0.05207339824658388
3994,0.04870858309176325
3995,0.0538117130696999
3996,0.07920266414583654
3997,0.09775216431797802
3998,0.13789694654140688
3999,0.21905977479299707
4000,0.28507764643465944
4001,0.3134865990299795
4002,0.2995706050291231
4003,0.3372488837141662
4004,0.3137121924717995
4005,0.3382142803825539
4006,0.34532622723914214
4007,0.3663360381548191
4008,0.35863266542947786
4009,0.30021283159953277
4010,0.28986292614864684
4011,0.25192023905798894
4012,0.24814508150974662
4013,0.23297754034585946
4014,0.18519592075195
4015,0.1595409389235705
4016,0.1570514242945345
4017,0.15200216543679387
4018,0.14403232284504924
4019,0.15650929509999234
4020,0.19507362147948162
4021,0.2162623464884972
4022,0.22145225688680517
4023,0.24097508805315881
4024,0.19937760262428517
4025,0.13059827497680157
4026,0.07782148556991893
4027,0.06610042993313993
4028,0.06528607238213553
4029,0.08222082100132336
4030,0.07507026921685321
4031,0.07893605411659861
4032,0.09585085858826602
4033,0.10146482528497437
4034,0.09049113343546249
4035,0.12205243474687286
4036,0.15451384258319473
4037,0.17505949067614512
4038,0.18915272091840227
4039,0.1954985394653034
4040,0.16915815722472974
4041,0.15913431388915528
4042,0.15030025702490457
4043,0.17302392771487168
4044,0.18870991161954745
4045,0.18982723143008678
4046,0.19535175425589008
4047,0.21049661189782784
4048,0.22475049221015475
4049,0.22758588648854106
4050,0.21781002685208606
4051,0.1900171940296881
4052,0.16451486671153712
4053,0.14280459884002142
4054,0.14319605552192508
4055,0.15139347871136313
4056,0.14916491730302728
4057,0.15824692171780227
4058,0.1502244907698697
4059,0.1206251866053588
4060,0.11741189354036034
4061,0.09205579860346866
4062,0.07971934277194555
4063,0.0688688540886102
4064,0.06610596160846938
4065,0.08581893170244904
4066,0.10219511770905305
4067,0.10515157981067946
4068,0.1213130745980055
4069,0.13479085977134458
4070,0.13883064796504072
4071,0.12231894673409065
4072,0.10681387632331432
4073,0.09193423122251117
4074,0.08327212571415382
4075,0.07995642305461655
4076,0.06271041519126136
4077,0.051717511200680556
4078,0.05080817455454668
4079,0.04821831807766698
4080,0.051080257546115074
4081,0.05747067700102319
4082,0.05538328222606082
4083,0.05291411880858784
4084,0.04438087418789104
4085,0.042712895130072724
4086,0.04384838788182128
4087,0.050207453756327604
4088,0.04330071703207084
4089,0.054163413968188474
4090,0.05754952701258166
4091,0.07111186614293592
4092,0.0620552000928232
4093,0.0568711446517226
4094,0.04174589002797528
4095,0.045797159381701986
4096,0.05575519870728128
4097,0.07711340542728325
4098,0.08548229874975678
4099,0.09264018829159539
4100,0.1004553565987957
4101,0.09662604834086648
4102,0.10368504952769013
4103,0.11138880889621539
4104,0.1230694364583369
4105,0.12368931476237983
4106,0.09827833383086464
4107,0.07194001909537454
4108,0.061350163909969675
4109,0.05619163913763002
4110,0.05428170064172793
4111,0.05501174554426509
4112,0.05141243248187972
4113,0.05406793603468594
4114,0.05078423633150568
4115,0.06496220691751714
4116,0.05503600566095009
4117,0.12178781300565701
4118,0.13252731042507268
4119,0.10091401346913424
4120,0.05713765445343047
4121,0.048619545314209096
4122,0.048576320500156804
4123,0.05527977109031487
4124,0.05999260818064582
4125,0.09427483589860576
4126,0.12464596690580874
4127,0.1594747100635222
4128,0.17659592424533072
4129,0.1965105922532532
4130,0.20095705297123445
4131,0.20497890266678062
4132,0.20118418917415243
4133,0.206138544801367
4134,0.19686324855801568
4135,0.19947568747308456
4136,0.19026422172779406
4137,0.1810513212865146
4138,0.16899729694601326
4139,0.1611391386230398
4140,0.15824061803061873
4141,0.1508888205709121
4142,0.12678065731423635
4143,0.11660881917661062
4144,0.11145969698377442
4145,0.13049386628476214
4146,0.13383746847599096
4147,0.12919319811129246
4148,0.11577301814808122
4149,0.11666369136305572
4150,0.11339101031139583
4151,0.11570225378463352
4152,0.09878427986000557
4153,0.08973557401169432
4154,0.08736438111761267
4155,0.08190445490794741
4156,0.07784215527372863
4157,0.07929785565183824
4158,0.06810572218025909
4159,0.0568611827378116
4160,0.0458395547874909
4161,0.05074358042341867
4162,0.052077939651260445
4163,0.04370405987473306
4164,0.040330981704102445
4165,0.04795703095975642
4166,0.06157677732044126
4167,0.06903712557210585
4168,0.06690538686610113
4169,0.030817280055740543
4170,0.03493132798801247
4171,0.0654750866281768
4172,0.08639953712568409
4173,0.07232453671903902
4174,0.07019144149046527
4175,0.06611308438798057
4176,0.06387203456026733
4177,0.046166551134834546
4178,0.04465334735079165
4179,0.051306095558068525
4180,0.044572826103742774
4181,0.04464631599716444
4182,0.05245890669699633
4183,0.046153455061527356
4184,0.05107857764529453
4185,0.051384282641149116
4186,0.045043958927856856
4187,0.0461692221654679
4188,0.048991308923923414
4189,0.04540408961333881
4190,0.05315006555821767
4191,0.04151131081277941
4192,0.04149224705855065
4193,0.042317789189609864
4194,0.042514359543399216
4195,0.04394025290325037
4196,0.03965408880506231
